att_current,att_avg_4w,att_total_drop,att_slope,ia_latest,ia_avg,has_ia_data,backlog_current,backlog_growing,fee_outstanding,weeks_tracked,Family_Income,HighSchool_Grade,Home_Location,Dropout
73.8,70.44,-9.73,3.459,21.51,21.95,1,0,0,1,4,10000,51.8,Rural,0
58.29,60.98,-7.6,1.108,37.76,36.59,1,1,0,0,11,30000,56.9,Rural,0
73.36,69.17,-8.66,2.893,18.38,24.61,1,1,0,1,4,30000,56.0,Semi-Urban,0
59.53,70.11,21.06,-6.771,16.8,12.73,1,0,0,0,4,18000,86.9,Rural,1
54.27,52.19,-5.53,1.983,22.43,19.77,1,2,0,1,4,18000,69.1,Rural,0
94.33,94.98,-2.55,0.629,27.81,35.2,1,2,0,1,5,5000,74.6,Semi-Urban,0
67.08,66.68,10.42,-2.2,15.02,14.63,1,1,1,1,8,50000,66.6,Semi-Urban,1
50.09,53.13,2.63,-0.433,34.65,33.29,1,0,0,0,5,18000,59.0,Urban,0
100.0,100.0,-21.69,2.311,29.09,29.97,1,2,0,1,11,18000,80.9,Urban,0
100.0,100.0,-9.55,0.793,24.11,27.23,1,2,0,0,12,75000,52.2,Urban,0
47.61,50.46,5.69,-5.695,0.0,0.0,0,0,0,0,2,10000,49.0,Urban,1
96.83,94.71,-28.05,2.56,35.3,32.2,1,0,0,1,13,30000,75.4,Rural,0
56.77,55.67,24.06,-1.861,16.55,14.06,1,0,0,1,16,10000,66.4,Urban,1
66.33,62.57,-8.47,1.579,25.72,24.98,1,0,0,1,7,18000,76.9,Urban,0
83.25,83.94,14.12,-3.356,15.62,19.16,1,1,1,0,6,75000,58.1,Rural,1
81.36,80.03,-7.96,0.881,17.56,18.13,1,2,0,0,11,30000,44.4,Urban,0
64.88,67.78,9.36,-3.124,22.41,19.28,1,0,0,0,4,5000,57.4,Rural,0
20.0,21.36,13.05,-1.728,19.41,21.1,1,0,0,0,10,18000,90.4,Rural,1
45.69,49.25,27.83,-3.329,15.53,17.66,1,0,0,1,10,5000,59.7,Urban,1
91.78,84.35,-44.67,2.958,25.08,27.66,1,0,0,0,16,5000,46.5,Semi-Urban,0
53.53,57.42,29.98,-2.115,28.81,31.18,1,0,0,1,15,50000,58.4,Rural,1
75.29,78.72,4.84,-2.421,24.57,22.03,1,3,0,1,3,10000,75.7,Rural,1
40.01,43.12,6.21,-6.213,0.0,0.0,0,0,0,0,2,75000,91.9,Rural,1
56.07,53.52,-8.73,2.943,19.82,23.84,1,1,0,0,4,10000,83.8,Semi-Urban,0
63.35,59.49,-14.86,2.949,26.55,25.91,1,4,0,0,6,18000,81.5,Rural,0
87.61,83.35,-23.21,2.749,35.44,34.91,1,2,0,1,10,5000,67.6,Urban,0
57.55,64.04,10.03,-1.164,23.02,16.08,1,0,0,0,10,75000,89.7,Rural,0
72.4,71.02,-10.48,1.205,31.38,38.16,1,2,0,1,11,30000,49.1,Urban,0
81.77,80.27,0.41,-0.204,28.25,27.82,1,0,0,0,3,5000,94.4,Semi-Urban,0
100.0,96.13,-7.12,1.798,28.49,25.94,1,1,0,1,5,5000,89.6,Rural,0
70.52,65.36,-9.29,2.125,18.69,22.29,1,0,0,0,5,10000,53.9,Rural,0
60.0,58.49,-3.01,3.014,0.0,0.0,0,0,0,0,2,10000,94.6,Urban,0
28.17,32.83,24.3,-2.621,6.44,9.88,1,0,0,0,10,10000,78.1,Urban,1
59.82,56.5,-7.96,2.311,28.89,29.65,1,0,0,1,4,5000,93.9,Urban,0
62.4,63.06,2.3,-1.152,39.75,37.98,1,0,0,0,3,18000,86.6,Rural,0
79.33,77.92,-2.83,2.826,0.0,0.0,0,0,0,1,2,50000,81.3,Semi-Urban,0
60.25,58.45,-2.61,0.945,18.25,23.25,1,0,0,1,4,75000,94.4,Semi-Urban,0
78.54,75.89,-24.78,2.034,36.2,36.02,1,0,0,0,13,5000,46.1,Rural,0
58.23,66.0,17.34,-3.629,22.28,21.82,1,0,0,0,5,75000,73.1,Rural,0
33.52,37.85,19.48,-3.69,19.35,16.89,1,3,1,1,6,30000,66.8,Semi-Urban,1
38.19,38.44,15.94,-1.068,12.9,14.87,1,1,1,1,14,10000,85.5,Urban,1
35.63,40.25,43.03,-3.911,24.31,26.33,1,0,0,0,12,10000,79.0,Urban,1
42.61,41.4,-4.05,0.846,37.34,39.03,1,0,0,0,5,10000,81.8,Rural,0
29.04,32.74,15.44,-1.509,24.29,26.26,1,0,0,1,11,10000,65.5,Urban,1
51.24,49.39,-10.63,1.078,28.14,32.87,1,3,0,1,11,50000,88.4,Semi-Urban,0
64.96,68.76,16.5,-3.162,14.72,14.39,1,0,0,0,6,18000,91.3,Rural,0
62.4,60.43,-3.94,3.937,0.0,0.0,0,1,0,1,2,18000,44.1,Urban,0
66.68,64.9,-15.06,1.872,23.83,20.13,1,0,0,0,10,10000,51.2,Rural,0
26.32,27.99,12.25,-2.372,23.98,24.54,1,1,0,1,6,30000,92.9,Urban,1
80.37,81.93,-11.82,1.03,21.98,21.14,1,0,0,1,16,18000,45.1,Rural,0
52.17,52.76,-8.24,0.889,37.6,30.02,1,0,0,0,10,18000,50.8,Rural,0
20.0,20.0,21.39,-1.414,11.95,12.04,1,1,1,0,15,5000,64.0,Rural,1
27.66,28.72,6.57,-1.921,4.97,13.23,1,0,0,0,5,18000,89.0,Rural,1
55.1,59.32,11.8,-3.052,31.71,28.0,1,0,0,1,6,10000,87.6,Urban,1
39.63,39.44,18.26,-2.049,7.51,11.5,1,0,0,1,12,30000,97.7,Urban,1
59.72,54.56,-18.52,3.393,29.08,23.85,1,0,0,0,7,75000,75.4,Rural,0
40.92,42.18,2.52,-2.521,0.0,0.0,0,1,0,0,2,10000,80.4,Urban,1
29.6,37.88,19.59,-5.877,17.19,19.12,1,2,1,0,4,50000,95.1,Semi-Urban,1
64.64,62.93,-11.76,1.703,29.88,22.89,1,0,0,0,9,30000,52.9,Semi-Urban,0
79.45,79.15,-5.04,1.404,30.64,24.88,1,2,0,1,7,10000,69.9,Urban,0
100.0,98.58,-18.27,1.6,22.7,29.28,1,1,0,0,11,10000,87.4,Urban,0
84.06,84.5,-7.97,0.996,36.37,40.0,1,0,0,1,13,30000,77.4,Semi-Urban,0
60.86,56.96,-14.38,2.506,33.75,29.11,1,1,0,1,6,18000,99.0,Urban,0
72.39,73.31,5.87,-1.231,29.39,30.95,1,0,0,1,5,30000,95.0,Rural,0
50.43,55.63,6.39,-1.962,21.48,28.3,1,1,1,0,5,30000,92.9,Urban,1
60.21,64.41,11.75,-2.322,14.08,13.24,1,1,1,1,5,30000,72.7,Urban,1
86.24,79.36,-29.78,2.655,32.67,32.31,1,1,0,0,11,30000,48.2,Semi-Urban,0
76.67,71.96,-8.44,3.154,30.29,25.67,1,1,0,1,5,50000,74.1,Semi-Urban,0
41.02,46.18,34.56,-3.018,33.2,30.25,1,0,0,0,12,10000,44.1,Rural,1
68.47,68.96,-1.91,0.713,22.18,25.08,1,2,0,1,11,18000,79.6,Rural,0
53.1,53.26,-7.9,1.123,24.77,17.04,1,1,0,1,9,10000,89.2,Rural,0
85.73,83.82,-4.27,0.467,23.27,21.11,1,2,0,0,10,30000,45.9,Urban,0
37.96,39.84,-0.24,0.119,22.5,23.5,1,0,0,1,3,30000,83.9,Semi-Urban,0
20.0,23.82,27.0,-2.083,18.94,17.69,1,0,0,1,12,5000,90.6,Semi-Urban,1
48.31,47.24,-0.51,-0.525,23.49,24.87,1,0,0,0,4,30000,90.9,Urban,0
71.93,71.72,17.04,-3.196,11.89,9.75,1,1,1,0,8,75000,87.2,Rural,1
93.01,90.69,-17.5,2.288,19.88,26.43,1,0,0,1,9,5000,91.4,Semi-Urban,0
65.86,71.32,10.92,-10.92,0.0,0.0,0,1,1,1,2,18000,69.8,Urban,1
82.6,83.38,-3.58,1.482,38.13,40.0,1,1,0,0,5,10000,53.9,Urban,0
100.0,94.23,-27.26,2.262,23.35,24.05,1,0,0,1,13,30000,75.8,Rural,0
87.93,85.99,-6.3,1.083,26.48,29.19,1,1,0,1,6,18000,42.8,Rural,0
42.02,42.35,-3.24,0.491,29.59,27.64,1,1,0,1,9,5000,61.3,Semi-Urban,1
34.91,35.95,12.14,-0.932,16.91,18.06,1,0,0,1,13,10000,57.5,Urban,1
46.92,46.88,42.41,-2.911,29.91,28.21,1,0,0,0,16,18000,60.0,Rural,1
35.92,39.61,5.87,-2.937,12.97,13.29,1,3,1,0,3,50000,77.3,Rural,1
65.46,66.82,-1.66,0.992,36.51,37.15,1,0,0,1,4,5000,80.6,Rural,0
47.95,53.38,24.84,-1.399,12.57,14.29,1,3,1,0,16,18000,64.4,Urban,1
24.87,26.72,9.75,-1.236,7.27,10.27,1,2,0,1,10,5000,59.6,Urban,1
97.01,96.56,-3.91,0.529,24.21,23.38,1,3,0,0,8,10000,64.0,Urban,0
70.2,74.15,7.9,-7.896,0.0,0.0,0,3,1,0,2,5000,76.1,Semi-Urban,1
66.09,68.77,33.38,-2.168,9.22,8.4,1,0,0,0,14,75000,98.3,Semi-Urban,1
94.3,94.3,-15.86,1.658,35.74,37.61,1,1,0,1,11,50000,93.8,Urban,0
85.18,82.39,-7.04,1.55,33.86,35.97,1,0,0,0,5,50000,52.1,Semi-Urban,0
83.06,82.22,-1.67,1.673,0.0,0.0,0,0,0,0,2,30000,86.2,Semi-Urban,0
100.0,100.0,-7.9,0.991,33.69,30.45,1,0,0,1,10,10000,96.6,Semi-Urban,0
62.51,63.32,14.28,-1.85,20.48,18.69,1,1,1,1,10,10000,91.3,Semi-Urban,1
50.84,51.83,-9.86,1.039,25.51,25.64,1,0,0,1,10,5000,45.4,Semi-Urban,0
97.5,96.48,-16.6,2.382,23.19,19.15,1,0,0,0,8,50000,83.5,Urban,0
66.53,70.71,23.81,-3.294,17.28,9.48,1,4,0,0,8,30000,51.5,Rural,1
72.34,69.77,-4.76,1.365,29.38,32.94,1,3,0,1,5,75000,57.2,Urban,0
90.7,89.08,-2.81,0.946,37.03,39.71,1,0,0,1,4,50000,71.1,Urban,0
100.0,100.0,-25.3,2.307,40.0,40.0,1,0,0,0,14,10000,91.2,Semi-Urban,0
86.15,79.63,-30.9,2.816,27.76,29.73,1,1,0,0,12,10000,45.7,Rural,0
27.08,28.29,34.41,-2.628,17.97,15.89,1,1,1,0,15,50000,89.8,Rural,1
47.17,50.83,34.62,-3.166,13.78,15.31,1,0,0,0,11,75000,59.6,Semi-Urban,1
92.83,91.31,-12.99,1.069,34.94,33.79,1,0,0,1,14,10000,55.4,Semi-Urban,0
53.82,50.96,1.84,-1.21,24.21,23.73,1,0,0,0,6,50000,52.1,Rural,0
97.51,95.66,-11.43,1.685,37.85,36.96,1,0,0,1,7,10000,71.6,Rural,0
71.77,69.75,-14.44,0.955,18.77,21.52,1,2,0,0,15,18000,83.4,Semi-Urban,0
62.46,61.19,-0.74,0.37,35.22,39.24,1,2,0,0,3,50000,44.5,Urban,0
20.0,20.0,23.41,-1.235,23.88,23.3,1,1,1,0,15,75000,40.4,Rural,1
99.71,94.9,-26.96,2.773,29.43,29.0,1,0,0,1,11,5000,72.8,Urban,0
48.77,49.68,0.13,-0.143,39.14,33.97,1,0,0,0,4,5000,53.3,Semi-Urban,0
61.48,62.81,9.39,-1.512,21.24,19.8,1,0,0,1,7,10000,71.5,Rural,0
75.25,79.2,5.59,-2.794,18.49,16.76,1,3,1,1,3,30000,93.5,Rural,1
68.83,66.6,-5.5,0.465,21.81,26.94,1,0,0,0,16,10000,46.1,Semi-Urban,0
80.83,76.41,-25.42,2.856,23.99,23.87,1,4,0,0,9,75000,88.7,Urban,0
73.94,72.39,-4.79,1.545,30.6,31.55,1,2,0,0,4,10000,62.2,Rural,0
49.82,47.69,-4.25,4.252,0.0,0.0,0,3,0,0,2,18000,85.4,Rural,0
66.7,69.77,29.31,-3.042,12.16,14.49,1,0,0,1,11,18000,43.0,Urban,1
86.54,87.2,1.33,-1.326,0.0,0.0,0,1,0,0,2,75000,53.0,Urban,0
28.54,32.36,18.0,-1.336,24.64,32.04,1,4,1,0,13,10000,51.8,Rural,1
100.0,100.0,-14.4,0.883,31.32,34.09,1,0,0,1,14,5000,85.9,Semi-Urban,0
33.13,35.71,38.09,-3.501,17.1,15.77,1,0,0,1,14,10000,51.1,Rural,1
20.0,26.35,36.29,-3.449,29.36,29.36,1,0,0,0,11,75000,58.2,Rural,1
47.02,46.58,-8.71,0.818,24.62,22.05,1,1,0,0,12,30000,70.6,Semi-Urban,0
39.69,48.34,13.21,-6.606,19.91,25.39,1,2,0,1,3,50000,66.6,Rural,1
51.07,50.54,-5.84,0.966,35.06,39.6,1,0,0,1,7,30000,53.1,Semi-Urban,0
100.0,100.0,-6.21,0.325,24.59,20.98,1,0,0,0,16,5000,79.6,Urban,0
80.66,77.14,-14.87,1.845,35.44,31.32,1,0,0,1,8,10000,74.6,Rural,0
71.64,73.12,-1.51,0.574,19.26,24.26,1,3,0,1,6,10000,91.0,Rural,1
64.54,63.18,-2.79,0.314,30.07,34.94,1,0,0,0,10,18000,83.2,Semi-Urban,0
55.13,55.35,9.13,-1.595,8.01,13.23,1,3,0,0,7,10000,61.0,Urban,1
49.77,56.48,15.2,-3.304,19.8,21.15,1,0,0,0,5,10000,78.3,Urban,1
49.99,60.3,20.53,-4.94,26.61,30.5,1,2,1,0,5,30000,96.3,Urban,1
92.88,86.71,-38.76,2.514,35.23,29.73,1,0,0,1,16,5000,66.0,Rural,0
71.08,68.83,-18.36,2.994,38.08,38.09,1,3,0,1,7,18000,90.9,Rural,0
20.0,20.0,25.6,-1.673,32.3,30.09,1,0,0,0,16,50000,76.6,Rural,0
80.38,75.6,-10.12,3.298,30.38,31.38,1,0,0,0,4,75000,74.7,Semi-Urban,0
100.0,100.0,-12.0,1.214,29.39,27.25,1,4,0,0,14,50000,65.4,Urban,0
100.0,100.0,-7.69,0.383,30.7,34.89,1,0,0,0,14,30000,56.6,Semi-Urban,0
20.0,20.0,20.79,-2.041,24.38,21.66,1,3,1,1,11,5000,74.8,Rural,1
91.36,89.02,-18.15,1.4,35.75,35.89,1,3,0,1,14,5000,67.0,Urban,0
48.13,53.63,38.95,-4.156,19.38,18.13,1,0,0,0,11,30000,86.0,Rural,1
20.0,21.9,18.92,-2.361,23.31,24.52,1,2,0,0,9,30000,47.5,Semi-Urban,1
42.06,43.75,3.37,-3.372,0.0,0.0,0,1,1,0,2,75000,46.8,Urban,1
82.67,80.66,-11.48,1.896,19.81,21.96,1,1,0,0,7,30000,54.9,Urban,0
36.76,45.3,52.59,-3.826,25.78,26.58,1,0,0,1,14,5000,57.6,Semi-Urban,1
29.15,34.19,59.09,-3.931,17.68,19.1,1,1,1,0,16,18000,98.2,Semi-Urban,1
87.25,90.25,4.16,-2.082,24.63,25.64,1,0,0,0,3,5000,46.9,Rural,0
26.52,27.11,12.75,-1.168,17.63,17.84,1,0,0,0,13,30000,46.2,Rural,1
20.44,25.63,29.2,-2.63,14.87,12.05,1,3,1,0,11,50000,57.4,Semi-Urban,1
68.46,65.67,15.18,-1.878,18.06,17.49,1,0,0,0,12,18000,89.0,Semi-Urban,0
100.0,100.0,-19.82,1.537,26.46,29.74,1,0,0,1,15,18000,53.2,Rural,0
100.0,96.36,-13.16,1.811,33.24,36.32,1,1,0,0,9,5000,92.2,Semi-Urban,0
75.71,80.55,8.5,-3.199,23.52,28.2,1,0,0,1,4,10000,50.8,Rural,1
28.7,35.18,46.38,-3.382,16.58,20.46,1,1,0,0,13,10000,86.6,Rural,1
84.14,79.95,-6.66,1.347,37.32,38.55,1,1,0,0,6,30000,53.8,Urban,0
62.06,54.41,-23.85,2.371,34.43,31.27,1,0,0,1,9,30000,44.6,Urban,0
84.24,79.63,-38.91,2.66,34.01,29.74,1,4,0,1,15,18000,82.4,Semi-Urban,0
20.0,23.15,13.54,-2.934,22.73,22.11,1,0,0,0,7,10000,61.8,Semi-Urban,1
76.52,74.16,-12.94,1.136,37.62,33.02,1,2,0,0,13,5000,72.5,Rural,0
20.24,22.59,52.64,-3.67,23.25,25.27,1,0,0,1,16,5000,43.6,Semi-Urban,1
92.0,92.84,1.69,-1.686,0.0,0.0,0,0,0,0,2,18000,43.0,Rural,0
62.65,59.55,-4.75,2.375,23.87,24.33,1,0,0,0,3,10000,87.2,Rural,0
47.23,53.67,32.59,-2.671,13.0,12.53,1,0,0,0,13,18000,68.3,Semi-Urban,1
53.1,51.73,-17.47,1.592,37.22,35.98,1,0,0,0,12,18000,46.3,Semi-Urban,0
44.21,52.51,17.28,-3.481,25.42,26.81,1,0,0,0,7,50000,44.7,Semi-Urban,1
59.34,60.03,23.04,-1.781,8.9,17.82,1,0,0,1,15,10000,82.1,Rural,1
59.25,59.47,-0.74,0.257,21.65,22.06,1,0,0,1,6,10000,51.4,Urban,0
34.54,36.53,3.99,-3.988,0.0,0.0,0,0,0,1,2,75000,52.0,Urban,1
20.0,20.0,12.06,-1.921,23.33,16.48,1,0,0,1,9,5000,87.6,Rural,1
94.31,87.92,-27.59,2.636,16.0,21.4,1,2,0,0,11,75000,59.0,Semi-Urban,0
80.83,74.48,-34.07,2.328,21.3,23.33,1,0,0,0,16,18000,54.9,Semi-Urban,0
71.21,66.56,-18.54,2.523,36.1,33.55,1,1,0,0,9,50000,43.7,Rural,0
56.81,56.07,-0.46,0.23,39.24,38.3,1,0,0,1,3,18000,92.5,Semi-Urban,0
55.36,60.13,20.01,-3.39,8.71,13.25,1,3,1,1,6,10000,51.2,Urban,1
92.9,87.19,-9.8,3.102,21.07,21.5,1,0,0,1,4,30000,58.7,Rural,0
60.22,58.41,-17.37,1.105,24.14,26.32,1,3,0,1,14,30000,67.8,Urban,0
20.0,20.0,13.09,-1.687,23.1,29.35,1,1,0,0,10,75000,80.2,Semi-Urban,0
30.43,38.43,55.92,-3.844,15.8,15.81,1,1,1,0,16,30000,65.3,Semi-Urban,1
29.88,36.02,43.55,-3.748,16.06,14.65,1,1,0,0,13,10000,85.6,Semi-Urban,1
60.97,59.44,-4.34,0.999,22.51,21.72,1,1,0,0,7,18000,49.5,Rural,0
81.81,84.49,-0.72,0.423,30.52,29.11,1,0,0,0,10,10000,60.8,Semi-Urban,0
54.83,52.97,-5.51,0.848,34.78,33.92,1,0,0,1,11,10000,47.5,Rural,0
82.51,85.15,11.2,-0.938,21.34,22.54,1,0,0,0,11,5000,64.3,Rural,0
39.99,44.21,42.4,-3.228,27.71,27.73,1,0,0,1,15,30000,51.3,Urban,1
89.67,89.33,-9.84,0.704,33.83,40.0,1,2,0,0,15,5000,68.2,Semi-Urban,0
91.23,88.02,-17.47,2.019,29.64,21.58,1,1,0,0,10,30000,74.4,Urban,0
40.4,45.99,12.23,-1.471,23.05,25.43,1,2,0,1,9,50000,85.9,Urban,1
79.81,80.06,-0.42,-0.04,24.23,25.28,1,0,0,0,4,30000,40.0,Rural,0
89.01,86.18,-17.74,1.396,24.73,22.02,1,2,0,1,14,18000,80.4,Semi-Urban,0
33.19,39.91,39.74,-3.725,10.29,18.11,1,0,0,1,12,10000,94.4,Semi-Urban,1
34.89,40.88,11.34,-1.587,24.11,20.89,1,2,1,0,6,18000,57.9,Rural,1
66.47,64.13,-11.91,1.726,37.91,35.52,1,0,0,1,9,5000,40.0,Rural,0
81.52,82.94,-11.46,1.651,28.84,30.39,1,0,0,0,11,50000,60.9,Rural,0
63.52,63.21,-2.01,1.007,25.9,25.7,1,0,0,1,3,50000,68.2,Urban,0
69.64,67.7,-3.81,0.73,10.13,8.3,1,2,1,0,4,30000,41.0,Rural,0
24.8,28.44,35.92,-2.577,10.12,8.93,1,1,1,1,15,5000,72.7,Semi-Urban,1
71.55,70.65,-1.8,1.798,0.0,0.0,0,0,0,1,2,50000,67.6,Rural,0
75.98,75.74,-7.69,1.014,31.93,35.42,1,1,0,0,9,10000,70.6,Urban,0
83.28,79.71,-14.04,1.985,29.73,37.92,1,4,0,0,7,30000,46.0,Rural,0
46.83,49.65,19.58,-2.867,14.42,20.3,1,2,1,0,8,75000,56.2,Rural,1
49.85,51.54,6.07,-2.564,34.95,23.95,1,3,1,1,4,5000,47.1,Urban,1
96.18,93.09,-17.47,3.105,28.92,28.13,1,0,0,0,7,10000,58.0,Urban,0
72.03,71.94,-1.42,0.988,29.76,33.08,1,1,0,0,6,18000,69.9,Rural,0
80.58,78.13,-12.36,0.848,22.57,26.63,1,1,0,1,13,10000,65.0,Rural,0
23.69,31.83,39.17,-3.44,13.75,13.41,1,0,0,1,12,30000,46.3,Rural,1
20.0,20.0,39.71,-3.046,11.37,12.54,1,0,0,0,16,10000,52.8,Rural,1
76.0,74.32,-7.93,0.512,22.79,20.2,1,1,0,1,16,30000,88.4,Urban,0
86.31,80.94,-15.68,2.729,18.27,21.65,1,1,0,0,7,30000,42.0,Semi-Urban,0
93.39,92.32,-2.15,2.149,0.0,0.0,0,0,0,1,2,10000,65.2,Urban,0
50.36,52.73,23.19,-3.527,23.25,18.68,1,2,1,1,8,50000,60.9,Rural,1
86.06,89.74,7.35,-7.353,0.0,0.0,0,3,0,0,2,50000,78.5,Semi-Urban,1
20.0,21.03,15.97,-1.281,25.02,27.45,1,0,0,0,13,18000,50.6,Urban,0
43.71,43.24,-0.94,0.938,0.0,0.0,0,3,0,0,2,10000,87.5,Urban,1
50.0,47.59,-4.48,0.433,13.35,19.51,1,0,0,0,6,10000,61.9,Urban,0
100.0,100.0,-4.86,0.333,25.16,25.83,1,0,0,0,16,50000,73.8,Semi-Urban,0
62.99,67.67,7.69,-2.526,15.91,15.02,1,0,0,0,4,5000,58.8,Urban,0
43.3,43.25,16.15,-2.909,24.26,24.76,1,1,0,1,9,10000,93.8,Urban,1
73.63,71.64,-2.84,1.422,33.86,35.51,1,0,0,1,3,18000,93.8,Rural,0
100.0,99.5,-31.38,2.45,36.64,29.66,1,0,0,1,15,10000,83.6,Rural,0
70.01,69.03,-1.95,1.954,0.0,0.0,0,0,0,0,2,30000,70.4,Semi-Urban,0
58.13,59.67,3.08,-3.076,0.0,0.0,0,0,0,0,2,30000,55.8,Semi-Urban,0
55.08,56.08,-13.51,1.139,36.51,32.32,1,2,0,1,15,30000,84.5,Urban,0
100.0,97.09,-17.7,2.97,29.93,34.43,1,3,0,0,7,5000,97.9,Rural,0
87.61,84.44,-10.42,1.063,25.31,26.3,1,3,0,1,11,10000,60.4,Urban,0
38.03,43.7,18.07,-2.907,28.37,29.55,1,0,0,0,8,10000,60.3,Urban,1
96.12,89.02,-35.78,2.754,29.09,26.85,1,2,0,0,13,75000,93.1,Semi-Urban,0
80.04,80.7,1.32,-1.317,0.0,0.0,0,3,1,1,2,30000,65.3,Semi-Urban,1
20.0,20.0,18.75,-1.694,25.51,25.09,1,0,0,0,12,30000,75.9,Rural,1
54.36,61.71,11.19,-4.143,13.72,8.01,1,2,1,0,4,18000,73.2,Urban,1
52.11,51.61,15.81,-1.935,19.51,21.74,1,0,0,0,10,30000,46.3,Semi-Urban,0
63.62,65.95,21.39,-2.77,14.62,15.94,1,0,0,1,11,18000,80.9,Urban,1
24.51,30.42,29.93,-3.41,25.07,25.86,1,3,1,0,10,10000,92.1,Rural,1
82.53,81.71,-1.62,0.862,28.43,30.61,1,0,0,1,4,18000,86.3,Urban,0
20.0,20.0,31.6,-2.444,16.67,24.48,1,0,0,1,16,18000,64.3,Rural,1
80.33,75.84,-32.58,2.804,34.46,32.08,1,3,0,1,12,10000,44.0,Semi-Urban,1
32.71,34.59,35.11,-2.954,20.53,11.73,1,0,0,0,14,30000,54.8,Semi-Urban,1
49.44,45.57,-7.01,0.538,24.12,23.21,1,2,0,0,9,50000,50.8,Semi-Urban,0
41.47,41.26,-2.14,1.02,40.0,38.6,1,1,0,0,6,30000,98.0,Semi-Urban,0
96.54,95.39,-10.05,1.318,21.33,19.91,1,0,0,0,8,10000,65.8,Semi-Urban,0
76.47,73.18,-35.04,2.477,40.0,33.34,1,1,0,1,15,18000,81.9,Rural,0
35.82,41.54,34.97,-3.862,10.32,12.15,1,0,0,1,10,30000,59.9,Urban,1
85.61,83.33,-11.44,1.587,38.97,38.17,1,0,0,0,8,75000,96.2,Rural,0
31.33,34.66,9.27,-1.381,19.89,18.85,1,1,1,0,7,5000,90.9,Urban,1
20.0,20.0,34.49,-2.169,21.05,20.88,1,0,0,1,16,30000,87.4,Urban,1
97.55,92.54,-12.31,1.393,40.0,36.64,1,4,0,1,7,10000,60.0,Rural,1
69.62,72.23,10.78,-2.338,13.96,17.26,1,0,0,0,6,10000,94.1,Rural,1
86.49,86.65,-1.03,0.521,27.75,24.53,1,0,0,1,4,5000,48.9,Rural,0
31.27,35.82,31.57,-4.773,26.4,29.17,1,0,0,1,8,30000,86.4,Semi-Urban,1
47.32,44.75,-5.75,0.533,30.59,32.82,1,4,0,1,8,5000,47.7,Rural,1
78.73,74.76,-17.11,1.962,23.8,21.06,1,1,0,0,9,50000,77.8,Rural,0
51.06,50.37,-3.17,1.414,21.66,22.06,1,2,0,1,4,18000,41.6,Rural,1
82.44,79.4,-17.82,1.723,30.43,28.62,1,2,0,0,11,30000,77.1,Urban,0
20.0,22.76,30.92,-2.538,23.1,21.89,1,0,0,1,15,30000,66.1,Rural,1
89.23,84.42,-22.99,2.861,24.16,26.32,1,0,0,0,9,30000,55.4,Urban,0
48.16,55.61,43.41,-2.526,22.47,20.17,1,0,0,1,15,10000,70.2,Rural,1
100.0,100.0,-3.66,0.357,27.61,29.19,1,0,0,0,15,18000,56.4,Semi-Urban,0
73.96,74.93,1.93,-1.929,0.0,0.0,0,1,0,1,2,10000,61.9,Semi-Urban,0
50.56,51.75,18.62,-1.852,16.24,18.58,1,0,0,1,12,30000,71.2,Rural,1
51.23,56.25,26.43,-1.859,19.55,15.29,1,0,0,0,13,18000,47.3,Urban,1
91.93,88.16,-27.18,2.763,24.58,29.72,1,0,0,0,11,5000,91.8,Urban,0
52.33,51.91,3.67,-0.547,10.04,15.67,1,3,1,0,12,5000,77.4,Semi-Urban,1
26.3,29.47,17.44,-2.331,22.06,23.93,1,0,0,0,8,30000,44.1,Rural,1
72.12,78.39,12.01,-1.702,13.3,10.55,1,1,1,1,9,75000,94.5,Rural,1
45.54,44.44,-8.89,1.069,40.0,39.32,1,0,0,1,8,18000,41.6,Rural,1
38.65,43.75,9.71,-2.459,28.62,28.51,1,0,0,0,6,10000,87.1,Semi-Urban,0
22.06,26.52,23.97,-3.753,10.72,14.8,1,2,1,1,8,18000,40.3,Rural,1
76.6,74.67,8.04,-1.444,25.96,23.91,1,0,0,1,8,10000,66.1,Urban,0
65.48,64.64,-1.68,1.685,0.0,0.0,0,0,0,0,2,10000,97.5,Rural,0
60.07,58.01,-2.62,0.457,21.72,24.47,1,1,1,1,6,10000,82.8,Semi-Urban,0
59.57,61.08,23.47,-2.136,31.83,24.77,1,0,0,0,14,18000,62.6,Urban,0
89.83,89.61,-1.78,0.409,26.75,24.6,1,0,0,1,4,5000,69.4,Semi-Urban,0
55.73,55.79,-3.75,0.837,30.93,33.07,1,2,0,1,5,10000,59.1,Rural,1
49.83,49.24,-7.36,1.555,37.78,31.86,1,2,0,0,7,30000,41.4,Urban,0
84.05,79.93,-20.08,1.539,24.96,24.09,1,3,0,0,14,30000,77.5,Semi-Urban,0
100.0,100.0,-9.04,0.437,36.34,31.86,1,0,0,1,16,30000,75.1,Urban,0
66.47,61.56,-13.67,3.625,35.98,33.35,1,0,0,0,5,50000,49.0,Semi-Urban,0
20.0,20.0,22.19,-2.312,19.55,12.08,1,0,0,1,10,5000,55.1,Urban,1
64.09,67.46,29.25,-2.356,17.89,19.47,1,0,0,0,14,75000,82.5,Urban,0
32.18,38.08,40.42,-2.608,16.22,16.34,1,0,0,1,15,10000,71.5,Rural,1
